758,96.0,108.0,3.141592653589793,-1.3975219726562491,0.06324564527410502
778,97.39473,108.088326,3.204838298863898,-9.094338313486768,0.05280798393472266
799,106.427895,109.14139,3.257646282798621,-18.26881301543583,0.05381025169815267
820,124.43378,112.2297,3.3114565344967732,-41.20002118726904,0.052515840415861964
839,164.61926,121.31642,3.363972374912635,-16.300139565742057,0.05666215688491554
860,180.28891,125.806046,3.4206345317975506,-10.541341193317932,0.060976992011887575
880,190.22675,129.32164,3.481611523809438,-7.758019288806873,0.06214142436259927
900,197.3658,132.35818,3.5437529481720373,-12.72753869210201,0.06365463716367721
920,208.7373,138.07477,3.6074075853357144,-34.34707282666486,0.06061514582769156
941,238.43399,155.33246,3.668022731163406,-31.43557542296363,0.053556204375852394
982,264.7289,172.55954,3.721578935539258,-68.30826741918312,0.047086598735586536
1002,320.04144,212.64127,3.7686655342748447,-25.765544430164148,0.04554209630489124
1022,340.19513,228.69406,3.814207630579736,-8.696825592113688,0.0473212063855073
1224,346.7338,234.42819,3.8615288369652436,-0.4482356961455097,0.06660991912367559
1244,347.05038,234.74551,3.928138756088919,-1.9574391393457995,0.06629464454713638
1264,348.33807,236.21976,3.9944334006360553,-7.880248872501282,0.06309931346427557
1285,353.1375,242.46986,4.057532714100331,-11.21323678335179,0.0588499050127514
1305,359.43198,251.74976,4.116382619113082,-39.013298475043506,0.04693449193372385
1326,379.79285,285.02847,4.163317111046807,-15.742231924270854,0.03285494922614649
1346,387.5631,298.71936,4.196172060272953,-16.32088817804049,0.022419679467529017
1366,395.29877,313.09055,4.218591739740481,-22.336342440835892,0.00844320248706217
1388,405.71915,332.84726,4.227034942227544,-53.65836089347489,-0.016574218376981437
1409,431.5351,379.8872,4.210460723850562,-34.19257509716823,-0.022663032887125834
1429,448.66077,409.48187,4.1877976909634365,-34.911227799945095,-0.030666398515915776
1449,467.06467,439.1482,4.157131292447521,-29.44972404063934,-0.032287323958741426
1469,483.38922,463.65933,4.124843968488779,-56.56579943253487,-0.03589433773940406
1490,516.41406,509.5837,4.088949630749375,-26.33176451968041,-0.04078929692183407
1510,532.64636,530.31714,4.048160333827541,-22.214449657016978,-0.04157118841107212
1530,547.0556,547.2244,4.006589145416469,-18.713923109414033,-0.041418533735591546
1550,559.77356,560.9526,3.9651706116808776,-17.610324969952682,-0.04759043224513348
1570,572.3426,573.28723,3.917580179435744,-14.092684687118968,-0.05335489762082822
1591,582.913,582.6076,3.864225281814916,-26.59842038798663,-0.053952255314648014
1612,603.78326,599.09735,3.8102730265002682,-10.57223961828569,-0.05400793636353371
1631,612.42035,605.1942,3.7562650901367345,-8.485683669084306,-0.056827618593807694
1652,619.6196,609.6862,3.699437471542927,-8.948943214847967,-0.056573694706586596
1672,627.4676,613.9865,3.6428637768363403,-21.645810966113075,-0.05899911539980698
1714,647.03064,623.2508,3.5838646614365333,-22.987446974082534,-0.058820066701382866
1734,667.9989,632.6719,3.5638646614365332,-15.976266763042329,-0.05638534540254644
1753,682.6998,638.9267,3.5438646614365332,-35.47898303825387,-0.05708773100642697
1797,715.6179,652.16144,3.523864661436533,-38.936949634305954,-0.058068402167751824
1817,752.02765,665.9607,3.503864661436533,-15.525146608016128,-0.055100422741868396
1837,766.6522,671.1713,3.483864661436533,-10.995609618947995,-0.055008785059277955
1857,777.0818,674.65393,3.463864661436533,-9.398976819130121,-0.0535789661116743
1877,786.0546,677.4519,3.443864661436533,-12.504755757910333,-0.06255368443145924
2208,798.0645,680.93494,3.423864661436533,-7.9261516964605025,-0.05934660472760801
2228,805.7196,682.99,3.403864661436533,-7.397223131514893,-0.05979545682425757
2248,812.9008,684.76465,3.383864661436533,-4.972907756339244,-0.06034522280379784
2268,817.7514,685.8609,3.363864661436533,-5.230791726163838,-0.060139862457522515
2309,822.87555,686.91174,3.343864661436533,-2.041708495000662,-0.055649690488379346
2329,824.8834,687.28186,3.323864661436533,-2.0341648229324494,-0.05490442830971499
2349,826.89087,687.6105,3.303864661436533,-0.07490381145962888,-0.05413720509177599
2370,826.965,687.6211,3.283864661436533,-0.7711305725711425,-0.05334832771362005
2391,827.7304,687.71515,3.263864661436533,0.21140349863829314,-0.06616893910438744
2411,827.5201,687.6936,3.243864661436533,0.07827774018934001,-0.06631831833685041
2434,827.4421,687.68713,3.223864661436533,-0.04108961352928734,0.0664411711262111
2455,827.483,687.69135,3.243864661436533,0.09214240918482493,-0.06631831833685041
2495,827.3911,687.6838,3.223864661436533,0.049099881205834126,-0.0664411711262111
2535,827.3421,687.6807,3.203864661436533,-0.031115884610000068,0.06653744833299177
2556,827.3731,687.6833,3.223864661436533,-0.8876333218850698,-0.0645228754888792
2576,828.25903,687.7385,3.203864661436533,-1.3012913889108546,-0.06319505306790524
2597,829.55914,687.7935,3.183864661436533,-1.309998700524667,-0.06497909673894191
2616,830.86884,687.8227,3.163864661436533,-1.423611582439881,-0.06451635563975684
2636,832.2924,687.8259,3.143864661436533,-1.8738164526909111,-0.05987574296620308
2658,834.16595,687.79266,3.123864661436533,-6.375176166927701,-0.054805698816055536
2678,840.5366,687.55225,3.103864661436533,-4.312893622961936,-0.05755332768222227
2699,844.8423,687.3034,3.083864661436533,-6.590970570120364,-0.05326935068381928
2719,851.4134,686.7916,3.063864661436533,-13.994859034336558,-0.05427110730647243
2739,865.3415,685.4261,3.043864661436533,-5.785114660950199,-0.05298009545907114
2762,871.08655,684.7466,3.0238646614365328,-6.419081830510566,-0.04676267779282113
2782,877.4448,683.8653,3.0038646614365327,-11.003438005289446,-0.04903835371278138
2802,888.3117,682.13696,2.9838646614365327,-5.772525418952621,-0.050515793357402056
2823,893.9933,681.1164,2.9638646614365327,-5.5716044271994685,-0.04410853941788985
2843,899.4563,680.0219,2.9438646614365327,-6.911591174085211,-0.030176233787985597
2864,906.2047,678.52893,2.9238646614365327,-13.704130397533612,-0.022423354277113058
2884,919.52344,675.30164,2.9038646614365327,-7.734240711005773,-0.011035721002258367
2905,927.02997,673.43884,2.8983468009354034,-9.62778520118737,-0.001275319256810639
2924,936.37286,671.11395,2.897709141306998,-8.280344862812179,0.00374767923425161
2944,944.4119,669.1296,2.899582980924124,-9.483414527356683,0.005273319653724682
2966,953.62494,666.8811,2.902219640750986,-9.324692890545935,0.01208248983323479
2986,962.69696,664.72504,2.9082608856676035,-17.967262206365234,0.00896548854084846
3007,980.19574,660.64905,2.912743629938028,-5.717785679932554,0.015123780385646463
3026,985.7741,659.3941,2.920305520130851,-4.343661134245327,0.03239616174360994
3047,990.0301,658.52563,2.9403055201308512,-1.785398389011343,-0.001747711378760204
3072,991.7791,658.1672,2.939431664441471,-2.8225446727519006,0.03286528750830119
3092,994.555,657.6558,2.959431664441471,0.034094370390003084,-0.012077015286147524
3114,994.5215,657.66223,2.9533931567983975,-1.1170070927407068,0.01247269920221352
3134,995.62006,657.4601,2.959629506399504,-7.373176143957515,0.012064043812085144
3153,1002.8794,656.1696,2.9656615283055467,-4.565627082940977,0.011668331050944775
3173,1007.37915,655.3967,2.9714956938310193,-5.846398239294674,0.011285194022189266
3194,1013.14667,654.4396,2.977138290842114,-4.2625038055728774,0.010914271997702368
3215,1017.3554,653.7647,2.982595426840965,-14.5217562398166,-0.007261014349334401
3236,1031.6855,651.41345,2.9789649196662977,-12.623956688315316,-0.005648883318154373
3256,1044.1371,649.33435,2.9761404780072205,-17.26586660923454,-0.01620465065187908
3276,1061.1436,646.3528,2.968038152681281,-19.559288411427108,-0.021282162924210948
3296,1080.3376,642.5906,2.948038152681281,-29.701716492717235,-0.013956696772243657
3316,1109.4442,636.67426,2.941059804295159,-96.85938791227171,-0.008434062318677708
3336,1204.2803,616.9806,2.93684277313582,-47.502967154845685,-0.006721255395114438
3357,1250.7583,607.16595,2.933482145438263,-37.65433066806202,-0.006416371778554571
3376,1287.5751,599.26794,2.9302739595489857,-25.687109036473128,-0.011582666806716269
3397,1312.6267,593.58954,2.9186912927422695,-15.369976787881287,-0.018345191806263404
3679,1327.5515,589.9175,2.900346100936006,-24.51499557759876,-0.001390662046384294
3702,1351.3484,584.0274,2.898955438889622,-109.42937496881927,-0.0034418259397360124
3723,1424.0891,565.7572,2.8955136129498857,-62.655504794706694,0.0013537220208573542
3743,1484.8777,550.5764,2.896867334970743,-79.29013102542017,6.426423597603092E-4
3763,1557.6547,532.4514,2.8975099773305035,-147.10697216275858,0.002430248374872588
3783,1630.4755,514.50336,2.899940225705376,-68.21355394391742,0.004353973114986285
3804,1696.7423,498.32358,2.902117212262869,-64.96856500108973,0.008830389444623648
3823,1759.9243,483.1923,2.906532406985181,-53.160460527279184,0.006727921243202126
3845,1811.6642,470.98514,2.909896367606782,-42.244913300232476,0.007486032260404291
3867,1852.8163,461.43845,2.9136393837369843,-46.97386100070906,-0.0044565414405084635
4149,1898.5511,450.72116,2.91141111301673,-34.30621684861338,-2.5492522866799153E-4
4169,1931.9515,442.8898,2.911283650402396,-65.72953075607468,-0.0013111161713829091
4189,1995.9259,427.80127,2.909972534231013,-85.23127572595517,-0.001117616431300997
4210,2068.9038,410.5031,2.908854917799712,-172.34139812784144,0.0042501995907091444
